Code Domaine,Domaine,Code zone (M49),Zone,Food Value Code,Food Value,Industry Code,Industry,Factor Code,Factor,Code Élément,Élément,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","10315.3909","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","8649.5014","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2013","2013","%","24.138035","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2014","2014","%","22.583371","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2015","2015","%","22.474671","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2013","2013","%","23.822411","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2014","2014","%","23.694886","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2015","2015","%","21.642006","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2013","2013","Millions d’USD","2713.896","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","2329.563","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","1943.947","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2013","2013","%","5.332844","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2014","2014","%","5.741779","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2015","2015","%","5.259267","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2013","2013","%","33.254613","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2014","2014","%","36.356455","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2015","2015","%","33.121604","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2013","2013","Millions d’USD","599.5842","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","592.2869","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","454.9004","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2013","2013","%","15.121688","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2014","2014","%","15.299905","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2015","2015","%","14.142861","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2013","2013","%","21.654509","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2014","2014","%","21.287726","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2015","2015","%","19.209981","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2013","2013","Millions d’USD","1700.167","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","1578.245","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2015","2015","Millions d’USD","1223.287","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2013","2013","%","55.407433","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2014","2014","%","56.374946","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2015","2015","%","58.1232","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2013","2013","%","39.082124","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2014","2014","%","35.286795","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2015","2015","%","33.434801","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2013","2013","Millions d’USD","6229.588","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","5815.296","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2015","2015","Millions d’USD","5027.367","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2013","2013","%","6.557168","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2014","2014","%","6.154407","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2015","2015","%","5.054331","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2013","2013","Millions d’USD","2425.2521","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","2175.8646","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","1605.2563","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","152","Chili","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2013","2013","%","24.814365","E","Valeur estimée"
