Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-1.545515","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2019","2019","Millions d’USD","7100.422","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2019","2019","%","6.567896","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2019","2019","%","0.769121","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2015","2015","Millions d’USD","11772.399","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2015","2015","%","4.003293","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2016","2016","Millions d’USD","11596.03","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2016","2016","%","-1.498157","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","11768.234","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2017","2017","%","1.485025","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2018","2018","Millions d’USD","11809.22","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2018","2018","%","0.348277","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2019","2019","Millions d’USD","11898.241","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2019","2019","%","0.753826","E","Valeur estimée",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","2013.196748","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","602.752435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-22.695248","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-23.079017","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","2173.713029","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","645.922035","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","7.973204","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","7.162078","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1903.966833","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","560.495845","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-12.409467","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-13.225465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","2005.658375","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","582.130815","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","5.341035","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","3.85997","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","1981.857048","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","566.436164","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-1.186709","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.696069","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","352.157626","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","17.49246","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-20.287994","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","389.683508","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","17.927091","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","10.65599","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","332.453871","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","17.461117","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-14.686184","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","353.535175","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","17.626889","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","6.341122","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","350.227809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","17.671699","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","-0.935513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","1990.240995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","595.879467","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","98.859736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-22.695248","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-23.079017","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","2148.926968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","638.556821","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","98.859736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","7.973204","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","7.162078","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1882.256589","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","554.104714","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","98.859736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-12.409467","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","-13.225465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","1982.788579","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","575.492988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","98.859736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","5.341035","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","3.85997","X","Ciffre de sources internationales",""
